cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,hectareas_coca
54,NORTE DE SANTANDER,54398,LA PLAYA,2017,25.6
54,NORTE DE SANTANDER,54418,LOURDES,2017,0.0
54,NORTE DE SANTANDER,54498,OCAÑA,2017,10.6
54,NORTE DE SANTANDER,54670,SAN CALIXTO,2017,640.3
54,NORTE DE SANTANDER,54720,SARDINATA,2017,0.0
54,NORTE DE SANTANDER,54800,TEORAMA,2017,0.0
54,NORTE DE SANTANDER,54810,TIBÚ,2017,0.0
54,NORTE DE SANTANDER,54820,TOLEDO,2017,0.0
86,PUTUMAYO,86001,MOCOA,2017,76.2
86,PUTUMAYO,86320,ORITO,2017,0.0
86,PUTUMAYO,86568,PUERTO ASÍS,2017,0.0
86,PUTUMAYO,86569,PUERTO CAICEDO,2017,0.0
86,PUTUMAYO,86571,PUERTO GUZMÁN,2017,0.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2017,0.0
86,PUTUMAYO,86757,SAN MIGUEL (La Dorada),2017,0.0
86,PUTUMAYO,86760,SANTIAGO,2017,0.0
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ (La Hormiga),2017,0.0
86,PUTUMAYO,86885,VILLAGARZÓN,2017,0.0
68,SANTANDER,68020,ALBANIA,2017,0.0
68,SANTANDER,68092,BETULIA,2017,0.0
68,SANTANDER,68101,BOLÍVAR,2017,6.8
68,SANTANDER,68176,CHIMA,2017,0.0
68,SANTANDER,68190,CIMITARRA,2017,3.0
68,SANTANDER,68209,CONFINES,2017,0.0
68,SANTANDER,68211,CONTRATACIÓN,2017,0.0
68,SANTANDER,68235,EL CARMEN,2017,4.5
68,SANTANDER,68250,EL PEÑÓN,2017,0.0
68,SANTANDER,68255,EL PLAYÓN,2017,0.0
68,SANTANDER,68271,FLORIÁN,2017,0.0
68,SANTANDER,68322,GUAPOTÁ,2017,0.0
68,SANTANDER,68324,GUAVATÁ,2017,0.0
68,SANTANDER,68377,LA BELLEZA,2017,0.0
68,SANTANDER,68397,LA PAZ,2017,0.0
68,SANTANDER,68385,LANDÁZURI,2017,0.0
68,SANTANDER,68524,PALMAS DEL SOCORRO,2017,0.0
68,SANTANDER,68573,PUERTO PARRA,2017,0.0
68,SANTANDER,68615,RIONEGRO,2017,5.7
68,SANTANDER,68655,SABANA DE TORRES,2017,0.0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2017,0.0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2017,3.9
68,SANTANDER,68745,SIMACOTA,2017,6.1
68,SANTANDER,68755,SOCORRO,2017,0.0
68,SANTANDER,68773,SUCRE,2017,0.0
68,SANTANDER,68861,VÉLEZ,2017,0.0
76,VALLE DEL CAUCA,76100,BOLÍVAR,2017,75.4
76,VALLE DEL CAUCA,76109,BUENAVENTURA,2017,0.0
76,VALLE DEL CAUCA,76001,CALI,2017,0.0
76,VALLE DEL CAUCA,76126,CALIMA (El Darién),2017,43.6
76,VALLE DEL CAUCA,76233,DAGUA,2017,45.8
76,VALLE DEL CAUCA,76364,JAMUNDÍ,2017,61.6
76,VALLE DEL CAUCA,76834,TULUÁ,2017,4.8
97,VAUPÉS,97161,CARURÚ,2017,105.5
97,VAUPÉS,97001,MITÚ,2017,0.0
97,VAUPÉS,97511,PACOA (Cor. Departamental),2017,0.0
97,VAUPÉS,97777,PAPUNAUA (Cor. Departamental),2017,0.0
97,VAUPÉS,97666,TARAIRA,2017,0.0
97,VAUPÉS,97889,YAVARATÉ (Cor. Departamental),2017,0.0
99,VICHADA,99773,CUMARIBO,2017,652.7
99,VICHADA,99524,LA PRIMAVERA,2017,0.0
99,VICHADA,99624,SANTA ROSALÍA,2017,0.0
91,AMAZONAS,91263,EL ENCANTO (Cor. Departamental),2018,4.1
91,AMAZONAS,91405,LA CHORRERA (Cor. Departamental),2018,6.0
91,AMAZONAS,91407,LA PEDRERA (Cor. Departamental),2018,0.0
91,AMAZONAS,91430,LA VICTORIA (Pacoa) (Cor. Departamental),2018,0.0
91,AMAZONAS,91460,MIRITÍ-PARANÁ (Campoamor) (Cor. Departamental),2018,0.0
91,AMAZONAS,91530,PUERTO ALEGRÍA (Cor. Departamental),2018,111.5
91,AMAZONAS,91536,PUERTO ARICA (Cor. Departamental),2018,0.0
91,AMAZONAS,91669,SANTANDER (Araracuara) (Cor. Departamental),2018,0.0
05,ANTIOQUIA,05031,AMALFI,2018,205.6
05,ANTIOQUIA,05040,ANORÍ,2018,969.5
05,ANTIOQUIA,05045,APARTADÓ,2018,1.5
05,ANTIOQUIA,05055,ARGELIA,2018,0.0
05,ANTIOQUIA,05107,BRICEÑO,2018,289.0
05,ANTIOQUIA,05120,CÁCERES,2018,0.0
05,ANTIOQUIA,05134,CAMPAMENTO,2018,204.6
05,ANTIOQUIA,05142,CARACOLÍ,2018,0.0
05,ANTIOQUIA,05147,CAREPA,2018,0.0
05,ANTIOQUIA,05148,CARMEN DE VIBORAL,2018,0.0
05,ANTIOQUIA,05154,CAUCASIA,2018,2.3
05,ANTIOQUIA,05172,CHIGORODÓ,2018,5.3
05,ANTIOQUIA,05197,COCORNÁ,2018,0.0
05,ANTIOQUIA,05234,DABEIBA,2018,0.0
05,ANTIOQUIA,05250,EL BAGRE,2018,811.0
05,ANTIOQUIA,05284,FRONTINO,2018,0.0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2018,0.0
05,ANTIOQUIA,05361,ITUANGO,2018,882.7
05,ANTIOQUIA,05425,MACEO,2018,0.0
05,ANTIOQUIA,05475,MURINDÓ,2018,0.0
05,ANTIOQUIA,05480,MUTATÁ,2018,3.5
05,ANTIOQUIA,05483,NARIÑO,2018,0.0
05,ANTIOQUIA,05495,NECHÍ,2018,708.0
05,ANTIOQUIA,05490,NECOCLÍ,2018,0.0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2018,0.0
05,ANTIOQUIA,05585,PUERTO NARE,2018,0.0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2018,0.0
05,ANTIOQUIA,05604,REMEDIOS,2018,45.4
05,ANTIOQUIA,05628,SABANALARGA,2018,0.0
05,ANTIOQUIA,05649,SAN CARLOS,2018,0.0
05,ANTIOQUIA,05652,SAN FRANCISCO,2018,28.8
05,ANTIOQUIA,05660,SAN LUIS,2018,8.9
05,ANTIOQUIA,05665,SAN PEDRO DE URABÁ,2018,2.7
05,ANTIOQUIA,05667,SAN RAFAEL,2018,0.0
05,ANTIOQUIA,05670,SAN ROQUE,2018,0.0
05,ANTIOQUIA,05686,SANTA ROSA DE OSOS,2018,0.0
05,ANTIOQUIA,05736,SEGOVIA,2018,306.6
05,ANTIOQUIA,05756,SONSÓN,2018,0.0
05,ANTIOQUIA,05790,TARAZÁ,2018,0.0
05,ANTIOQUIA,05819,TOLEDO,2018,3.4
05,ANTIOQUIA,05837,TURBO,2018,56.8
05,ANTIOQUIA,05842,URAMITA,2018,0.0
05,ANTIOQUIA,05847,URRAO,2018,0.0
05,ANTIOQUIA,05854,VALDIVIA,2018,0.0
05,ANTIOQUIA,05858,VEGACHÍ,2018,42.3
05,ANTIOQUIA,05873,VIGÍA DEL FUERTE,2018,0.0
05,ANTIOQUIA,05885,YALÍ,2018,58.3
05,ANTIOQUIA,05887,YARUMAL,2018,87.6
05,ANTIOQUIA,05890,YOLOMBÓ,2018,23.4
05,ANTIOQUIA,05893,YONDÓ (Casabe),2018,6.5
05,ANTIOQUIA,05895,ZARAGOZA,2018,471.2
81,ARAUCA,81065,ARAUQUITA,2018,7.4
81,ARAUCA,81300,FORTUL,2018,0.0
81,ARAUCA,81591,PUERTO RONDÓN,2018,0.0
81,ARAUCA,81736,SARAVENA,2018,0.0
81,ARAUCA,81794,TAME,2018,0.0
13,BOLÍVAR,13006,ACHÍ,2018,12.5
13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2018,0.0
13,BOLÍVAR,13042,ARENAL,2018,2.5
13,BOLÍVAR,13074,BARRANCO DE LOBA,2018,0.0
13,BOLÍVAR,13160,CANTAGALLO,2018,728.9
13,BOLÍVAR,13268,EL PEÑÓN,2018,0.0
13,BOLÍVAR,13458,MONTECRISTO,2018,716.5
13,BOLÍVAR,13473,MORALES,2018,234.2
13,BOLÍVAR,13490,NOROSI,2018,13.5
13,BOLÍVAR,13600,RIOVIEJO,2018,2.1
13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2018,233.8
13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2018,4.1
13,BOLÍVAR,13670,SAN PABLO,2018,0.0
13,BOLÍVAR,13688,SANTA ROSA DEL SUR,2018,0.0
13,BOLÍVAR,13744,SIMITÍ,2018,0.0
13,BOLÍVAR,13810,TIQUISIO (Puerto Rico),2018,134.5
15,BOYACÁ,15212,COPER,2018,0.0
15,BOYACÁ,15223,CUBARÁ,2018,0.0
15,BOYACÁ,15401,LA VICTORIA,2018,0.0
15,BOYACÁ,15442,MARIPÍ,2018,0.0
15,BOYACÁ,15480,MUZO,2018,0.0
15,BOYACÁ,15507,OTANCHE,2018,2.8
15,BOYACÁ,15531,PAUNA,2018,0.0
15,BOYACÁ,15572,PUERTO BOYACÁ,2018,13.7
15,BOYACÁ,15580,QUÍPAMA,2018,0.0
15,BOYACÁ,15681,SAN PABLO DE BORBUR,2018,0.0
15,BOYACÁ,15696,SANTA SOFÍA,2018,0.0
15,BOYACÁ,15832,TUNUNGUÁ,2018,0.0
17,CALDAS,17433,MANZANARES,2018,0.0
17,CALDAS,17495,NORCASIA,2018,0.0
17,CALDAS,17541,PENSILVANIA,2018,0.0
17,CALDAS,17662,SAMANÁ,2018,0.0
17,CALDAS,17867,VICTORIA,2018,0.0
18,CAQUETÁ,18029,ALBANIA,2018,61.9
18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,2018,303.9
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,2018,0.0
18,CAQUETÁ,18205,CURILLO,2018,342.8
18,CAQUETÁ,18247,EL DONCELLO,2018,413.4
18,CAQUETÁ,18256,EL PAUJIL,2018,704.1
18,CAQUETÁ,18001,FLORENCIA,2018,268.0
18,CAQUETÁ,18460,MILÁN,2018,0.0
18,CAQUETÁ,18410,MONTAÑITA,2018,0.0
18,CAQUETÁ,18479,MORELIA,2018,21.0
18,CAQUETÁ,18592,PUERTO RICO,2018,0.0
18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,2018,0.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,2018,264.0
18,CAQUETÁ,18756,SOLANO,2018,825.4
18,CAQUETÁ,18785,SOLITA,2018,55.2
18,CAQUETÁ,18860,VALPARAÍSO,2018,232.0
19,CAUCA,19022,ALMAGUER,2018,0.0
19,CAUCA,19050,ARGELIA,2018,0.0
19,CAUCA,19075,BALBOA,2018,198.4
19,CAUCA,19100,BOLÍVAR,2018,15.9
19,CAUCA,19110,BUENOS AIRES,2018,125.7
19,CAUCA,19130,CAJIBÍO,2018,323.1
19,CAUCA,19137,CALDONO,2018,0.0
19,CAUCA,19142,CALOTO,2018,1.6
19,CAUCA,19212,CORINTO,2018,10.5
19,CAUCA,19256,EL TAMBO,2018,0.0
19,CAUCA,19290,FLORENCIA,2018,0.0
19,CAUCA,19318,GUAPI,2018,678.6
19,CAUCA,19364,JAMBALÓ,2018,0.0
19,CAUCA,19392,LA SIERRA,2018,0.0
19,CAUCA,19397,LA VEGA,2018,0.0
19,CAUCA,19418,LÓPEZ,2018,0.0
19,CAUCA,19450,MERCADERES,2018,25.1
19,CAUCA,19455,MIRANDA,2018,2.3
19,CAUCA,19473,MORALES,2018,309.8
19,CAUCA,19532,PATÍA  (El Bordo),2018,405.0
19,CAUCA,19533,PIAMONTE,2018,0.0
19,CAUCA,19548,PIENDAMÓ,2018,0.0
19,CAUCA,19622,ROSAS,2018,3.9
19,CAUCA,19701,SANTA ROSA,2018,0.0
19,CAUCA,19698,SANTANDER DE QUILICHAO,2018,0.0
19,CAUCA,19760,SOTARÁ (Paispamba),2018,0.0
19,CAUCA,19780,SUÁREZ,2018,383.5
19,CAUCA,19785,SUCRE,2018,6.8
19,CAUCA,19807,TIMBÍO,2018,0.0
19,CAUCA,19809,TIMBIQUÍ,2018,0.0
19,CAUCA,19821,TORIBÍO,2018,0.0
20,CESAR,20178,CHIRIGUANÁ,2018,0.0
20,CESAR,20310,GONZÁLEZ,2018,7.1
20,CESAR,20517,PAILITAS,2018,0.0
20,CESAR,20710,SAN ALBERTO,2018,13.8
20,CESAR,20770,SAN MARTÍN,2018,10.2
27,CHOCÓ,27006,ACANDÍ,2018,4.5
27,CHOCÓ,27025,ALTO BAUDÓ (Pie de Pató),2018,21.6
27,CHOCÓ,27050,ATRATO (Yuto),2018,0.0
27,CHOCÓ,27075,BAHÍA SOLANO (Mutis),2018,0.0
27,CHOCÓ,27077,BAJO BAUDÓ  (Pizarro),2018,53.7
27,CHOCÓ,27099,BOJAYÁ (Bellavista),2018,0.0
27,CHOCÓ,27150,CARMEN DEL DARIÉN  (Curbaradó),2018,153.4
27,CHOCÓ,27205,CONDOTO,2018,11.4
27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,2018,5.5
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,2018,138.4
27,CHOCÓ,27361,ISTMINA,2018,577.4
27,CHOCÓ,27372,JURADÓ,2018,0.0
27,CHOCÓ,27413,LLORÓ,2018,0.0
27,CHOCÓ,27425,MEDIO ATRATO (Beté),2018,0.0
27,CHOCÓ,27430,MEDIO BAUDÓ (Boca de Pepé),2018,43.4
27,CHOCÓ,27450,MEDIO SAN JUAN (Andagoya),2018,225.0
27,CHOCÓ,27491,NÓVITA,2018,130.3
27,CHOCÓ,27495,NUQUÍ,2018,0.0
27,CHOCÓ,27001,QUIBDÓ,2018,3.5
27,CHOCÓ,27580,RÍO IRÓ (Santa Rita),2018,16.3
27,CHOCÓ,27600,RÍO QUITO (Paimadó),2018,0.0
27,CHOCÓ,27615,RIOSUCIO,2018,104.0
27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,2018,391.6
27,CHOCÓ,27745,SIPÍ,2018,247.0
27,CHOCÓ,27787,TADÓ,2018,0.0
27,CHOCÓ,27800,UNGUÍA,2018,28.3
27,CHOCÓ,27810,UNIÓN PANAMERICANA (Ánimas),2018,0.0
23,CÓRDOBA,23350,LA APARTADA,2018,0.0
23,CÓRDOBA,23466,MONTELÍBANO,2018,974.0
23,CÓRDOBA,23580,PUERTO LIBERTADOR,2018,0.0
23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,2018,441.7
23,CÓRDOBA,23807,TIERRALTA,2018,0.0
23,CÓRDOBA,23855,VALENCIA,2018,5.5
25,CUNDINAMARCA,25148,CAPARRAPÍ,2018,0.0
25,CUNDINAMARCA,25518,PAIME,2018,0.0
25,CUNDINAMARCA,25823,TOPAIPÍ,2018,0.0
25,CUNDINAMARCA,25885,YACOPÍ,2018,0.0
94,GUAINÍA,94343,BARRANCO MINA (Cor. Departamental),2018,0.0
94,GUAINÍA,94001,INIRIDA,2018,0.0
94,GUAINÍA,94663,MAPIRIPANA (Cor. Departamental),2018,0.0
94,GUAINÍA,94888,MORICHAL (Morichal Nuevo) (Cor. Departamental),2018,41.2
94,GUAINÍA,94887,PANÁ PANÁ (Campo Alegre) (Cor. Departamental),2018,0.0
94,GUAINÍA,94884,PUERTO COLOMBIA (Cor. Departamental),2018,0.0
95,GUAVIARE,95015,CALAMAR,2018,241.8
95,GUAVIARE,95025,EL RETORNO,2018,0.0
95,GUAVIARE,95200,MIRAFLORES,2018,0.0
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,2018,0.0
44,LA GUAJIRA,44090,DIBULLA,2018,1.6
44,LA GUAJIRA,44001,RIOHACHA,2018,0.0
47,MAGDALENA,47053,ARACATACA,2018,0.0
47,MAGDALENA,47189,CIÉNAGA,2018,0.0
47,MAGDALENA,47288,FUNDACIÓN,2018,0.0
47,MAGDALENA,47001,SANTA MARTA (Distrito Turístico Cultural e Histórico),2018,12.5
50,META,50350,LA MACARENA,2018,560.2
50,META,50400,LEJANÍAS,2018,0.0
50,META,50325,MAPIRIPÁN,2018,231.9
50,META,50330,MESETAS,2018,45.2
50,META,50450,PUERTO CONCORDIA,2018,35.0
50,META,50568,PUERTO GAITÁN,2018,0.0
50,META,50577,PUERTO LLERAS,2018,9.3
50,META,50573,PUERTO LÓPEZ,2018,0.0
50,META,50590,PUERTO RICO,2018,0.0
50,META,50683,SAN JUAN DE ARAMA,2018,46.1
50,META,50689,SAN MARTÍN,2018,0.0
50,META,50370,URIBE,2018,78.4
50,META,50711,VISTAHERMOSA,2018,856.6
52,NARIÑO,52036,ANCUYA,2018,24.6
52,NARIÑO,52079,BARBACOAS,2018,0.0
52,NARIÑO,52110,BUESACO,2018,0.0
52,NARIÑO,52207,CONSACÁ,2018,0.0
52,NARIÑO,52210,CONTADERO,2018,0.0
52,NARIÑO,52215,CÓRDOBA,2018,0.0
52,NARIÑO,52227,CUMBAL,2018,0.0
52,NARIÑO,52233,CUMBITARA,2018,778.2
52,NARIÑO,52250,EL CHARCO,2018,0.0
52,NARIÑO,52254,EL PEÑOL,2018,55.8
52,NARIÑO,52256,EL ROSARIO,2018,842.5
52,NARIÑO,52260,EL TAMBO,2018,98.5
52,NARIÑO,52520,FRANCISCO PIZARRO (Salahonda),2018,304.8
52,NARIÑO,52356,IPIALES,2018,928.5
52,NARIÑO,52381,LA FLORIDA,2018,39.9
52,NARIÑO,52385,LA LLANADA,2018,142.5
52,NARIÑO,52390,LA TOLA,2018,280.4
52,NARIÑO,52405,LEIVA,2018,290.2
52,NARIÑO,52411,LINARES,2018,504.7
52,NARIÑO,52418,LOS ANDES (Sotomayor),2018,295.0
52,NARIÑO,52427,MAGÜÍ (Payán),2018,0.0
52,NARIÑO,52435,MALLAMA (Piedrancha),2018,18.1
52,NARIÑO,52473,MOSQUERA,2018,227.3
52,NARIÑO,52490,OLAYA HERRERA (Bocas de Satinga),2018,0.0
52,NARIÑO,52540,POLICARPA,2018,936.4
52,NARIÑO,52573,PUERRES,2018,0.0
52,NARIÑO,52612,RICAURTE,2018,808.6
52,NARIÑO,52621,ROBERTO PAYÁN (San José),2018,0.0
52,NARIÑO,52678,SAMANIEGO,2018,856.9
52,NARIÑO,52693,SAN PABLO,2018,0.0
52,NARIÑO,52683,SANDONÁ,2018,8.8
52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),2018,560.3
52,NARIÑO,52699,SANTA CRUZ (Guachavés),2018,809.6
52,NARIÑO,52835,TUMACO,2018,0.0
54,NORTE DE SANTANDER,54003,ÁBREGO,2018,73.3
54,NORTE DE SANTANDER,54109,BUCARASICA,2018,10.6
54,NORTE DE SANTANDER,54128,CÁCHIRA,2018,0.0
54,NORTE DE SANTANDER,54206,CONVENCIÓN,2018,0.0
54,NORTE DE SANTANDER,54001,CÚCUTA,2018,316.9
54,NORTE DE SANTANDER,54245,EL CARMEN,2018,702.2
54,NORTE DE SANTANDER,54250,EL TARRA,2018,0.0
54,NORTE DE SANTANDER,54261,EL ZULIA,2018,152.0
54,NORTE DE SANTANDER,54344,HACARÍ,2018,402.7
54,NORTE DE SANTANDER,54385,LA ESPERANZA,2018,2.4
54,NORTE DE SANTANDER,54398,LA PLAYA,2018,26.8
54,NORTE DE SANTANDER,54418,LOURDES,2018,0.0
54,NORTE DE SANTANDER,54498,OCAÑA,2018,42.1
54,NORTE DE SANTANDER,54670,SAN CALIXTO,2018,765.3
54,NORTE DE SANTANDER,54720,SARDINATA,2018,0.0
54,NORTE DE SANTANDER,54800,TEORAMA,2018,0.0
54,NORTE DE SANTANDER,54810,TIBÚ,2018,0.0
54,NORTE DE SANTANDER,54820,TOLEDO,2018,0.0
86,PUTUMAYO,86001,MOCOA,2018,70.1
86,PUTUMAYO,86320,ORITO,2018,0.0
86,PUTUMAYO,86568,PUERTO ASÍS,2018,0.0
86,PUTUMAYO,86569,PUERTO CAICEDO,2018,0.0
86,PUTUMAYO,86571,PUERTO GUZMÁN,2018,0.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,2018,0.0
86,PUTUMAYO,86757,SAN MIGUEL (La Dorada),2018,0.0
86,PUTUMAYO,86760,SANTIAGO,2018,0.0
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ (La Hormiga),2018,0.0
86,PUTUMAYO,86885,VILLAGARZÓN,2018,0.0
68,SANTANDER,68020,ALBANIA,2018,0.0
68,SANTANDER,68092,BETULIA,2018,0.0
68,SANTANDER,68101,BOLÍVAR,2018,3.6
68,SANTANDER,68176,CHIMA,2018,0.0
68,SANTANDER,68190,CIMITARRA,2018,1.6
68,SANTANDER,68209,CONFINES,2018,0.0
68,SANTANDER,68211,CONTRATACIÓN,2018,0.0
68,SANTANDER,68235,EL CARMEN,2018,2.8
68,SANTANDER,68250,EL PEÑÓN,2018,2.2
68,SANTANDER,68255,EL PLAYÓN,2018,0.0
68,SANTANDER,68271,FLORIÁN,2018,0.0
68,SANTANDER,68322,GUAPOTÁ,2018,0.0
68,SANTANDER,68324,GUAVATÁ,2018,0.0
68,SANTANDER,68377,LA BELLEZA,2018,0.0
68,SANTANDER,68397,LA PAZ,2018,0.0
68,SANTANDER,68385,LANDÁZURI,2018,0.0
68,SANTANDER,68524,PALMAS DEL SOCORRO,2018,0.0
68,SANTANDER,68573,PUERTO PARRA,2018,0.0
68,SANTANDER,68615,RIONEGRO,2018,0.0
68,SANTANDER,68655,SABANA DE TORRES,2018,0.0
68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,2018,0.0
68,SANTANDER,68720,SANTA HELENA DEL OPÓN,2018,6.2
68,SANTANDER,68745,SIMACOTA,2018,4.1
68,SANTANDER,68755,SOCORRO,2018,0.0
68,SANTANDER,68773,SUCRE,2018,0.0
68,SANTANDER,68861,VÉLEZ,2018,0.0
76,VALLE DEL CAUCA,76100,BOLÍVAR,2018,80.9
76,VALLE DEL CAUCA,76109,BUENAVENTURA,2018,987.2
76,VALLE DEL CAUCA,76001,CALI,2018,0.0
76,VALLE DEL CAUCA,76126,CALIMA (El Darién),2018,44.9
76,VALLE DEL CAUCA,76233,DAGUA,2018,36.6
76,VALLE DEL CAUCA,76364,JAMUNDÍ,2018,116.9
76,VALLE DEL CAUCA,76834,TULUÁ,2018,4.0
97,VAUPÉS,97161,CARURÚ,2018,64.7
97,VAUPÉS,97001,MITÚ,2018,0.0
97,VAUPÉS,97511,PACOA (Cor. Departamental),2018,0.0
97,VAUPÉS,97777,PAPUNAUA (Cor. Departamental),2018,0.0
97,VAUPÉS,97666,TARAIRA,2018,0.0
97,VAUPÉS,97889,YAVARATÉ (Cor. Departamental),2018,0.0
99,VICHADA,99773,CUMARIBO,2018,550.0
99,VICHADA,99524,LA PRIMAVERA,2018,0.0
99,VICHADA,99624,SANTA ROSALÍA,2018,0.0
91,AMAZONAS,91263,EL ENCANTO (Cor. Departamental),2019,2.5
91,AMAZONAS,91405,LA CHORRERA (Cor. Departamental),2019,3.2
91,AMAZONAS,91407,LA PEDRERA (Cor. Departamental),2019,0.0
91,AMAZONAS,91430,LA VICTORIA (Pacoa) (Cor. Departamental),2019,0.0
91,AMAZONAS,91460,MIRITÍ-PARANÁ (Campoamor) (Cor. Departamental),2019,0.0
91,AMAZONAS,91530,PUERTO ALEGRÍA (Cor. Departamental),2019,119.0
91,AMAZONAS,91536,PUERTO ARICA (Cor. Departamental),2019,0.0
91,AMAZONAS,91669,SANTANDER (Araracuara) (Cor. Departamental),2019,0.0
05,ANTIOQUIA,05031,AMALFI,2019,191.1
05,ANTIOQUIA,05040,ANORÍ,2019,768.4
05,ANTIOQUIA,05045,APARTADÓ,2019,7.3
05,ANTIOQUIA,05055,ARGELIA,2019,0.0
05,ANTIOQUIA,05107,BRICEÑO,2019,90.7
05,ANTIOQUIA,05120,CÁCERES,2019,0.0
05,ANTIOQUIA,05134,CAMPAMENTO,2019,184.0
05,ANTIOQUIA,05142,CARACOLÍ,2019,0.0
05,ANTIOQUIA,05147,CAREPA,2019,0.0
05,ANTIOQUIA,05148,CARMEN DE VIBORAL,2019,0.0
05,ANTIOQUIA,05154,CAUCASIA,2019,0.0
05,ANTIOQUIA,05172,CHIGORODÓ,2019,6.4
05,ANTIOQUIA,05197,COCORNÁ,2019,0.0
05,ANTIOQUIA,05234,DABEIBA,2019,0.0
05,ANTIOQUIA,05250,EL BAGRE,2019,648.3
05,ANTIOQUIA,05284,FRONTINO,2019,0.0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2019,0.0
05,ANTIOQUIA,05361,ITUANGO,2019,724.5
05,ANTIOQUIA,05425,MACEO,2019,0.0
05,ANTIOQUIA,05475,MURINDÓ,2019,1.5
05,ANTIOQUIA,05480,MUTATÁ,2019,1.2
05,ANTIOQUIA,05483,NARIÑO,2019,0.0
05,ANTIOQUIA,05495,NECHÍ,2019,530.4
05,ANTIOQUIA,05490,NECOCLÍ,2019,0.0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2019,0.0
05,ANTIOQUIA,05585,PUERTO NARE,2019,0.0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2019,0.0
05,ANTIOQUIA,05604,REMEDIOS,2019,39.3
05,ANTIOQUIA,05628,SABANALARGA,2019,0.0
05,ANTIOQUIA,05649,SAN CARLOS,2019,0.0
05,ANTIOQUIA,05652,SAN FRANCISCO,2019,14.1
05,ANTIOQUIA,05660,SAN LUIS,2019,1.7
05,ANTIOQUIA,05665,SAN PEDRO DE URABÁ,2019,1.1
05,ANTIOQUIA,05667,SAN RAFAEL,2019,0.0
05,ANTIOQUIA,05670,SAN ROQUE,2019,0.0
05,ANTIOQUIA,05686,SANTA ROSA DE OSOS,2019,0.0
05,ANTIOQUIA,05736,SEGOVIA,2019,198.3
05,ANTIOQUIA,05756,SONSÓN,2019,0.0
05,ANTIOQUIA,05790,TARAZÁ,2019,0.0
05,ANTIOQUIA,05819,TOLEDO,2019,0.0
05,ANTIOQUIA,05837,TURBO,2019,54.5
05,ANTIOQUIA,05842,URAMITA,2019,0.0
05,ANTIOQUIA,05847,URRAO,2019,0.0
05,ANTIOQUIA,05854,VALDIVIA,2019,0.0
05,ANTIOQUIA,05858,VEGACHÍ,2019,31.6
05,ANTIOQUIA,05873,VIGÍA DEL FUERTE,2019,0.0
05,ANTIOQUIA,05885,YALÍ,2019,31.0
05,ANTIOQUIA,05887,YARUMAL,2019,71.0
05,ANTIOQUIA,05890,YOLOMBÓ,2019,1.4
05,ANTIOQUIA,05893,YONDÓ (Casabe),2019,14.7
05,ANTIOQUIA,05895,ZARAGOZA,2019,346.4
81,ARAUCA,81065,ARAUQUITA,2019,0.0
81,ARAUCA,81300,FORTUL,2019,0.0
81,ARAUCA,81591,PUERTO RONDÓN,2019,0.0
81,ARAUCA,81736,SARAVENA,2019,0.0
81,ARAUCA,81794,TAME,2019,0.0
13,BOLÍVAR,13006,ACHÍ,2019,8.2
13,BOLÍVAR,13030,ALTOS DEL ROSARIO,2019,0.0
13,BOLÍVAR,13042,ARENAL,2019,19.1
13,BOLÍVAR,13074,BARRANCO DE LOBA,2019,0.0
13,BOLÍVAR,13160,CANTAGALLO,2019,645.5
13,BOLÍVAR,13268,EL PEÑÓN,2019,0.0
13,BOLÍVAR,13458,MONTECRISTO,2019,635.2
13,BOLÍVAR,13473,MORALES,2019,154.8
13,BOLÍVAR,13490,NOROSI,2019,4.8
13,BOLÍVAR,13600,RIOVIEJO,2019,18.4
13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,2019,200.3
13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,2019,2.9
