cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,poblacion_rural,poblacion_total,poblacion_urbana
81,Arauca,81591,Puerto Rondón,2028,1816,5413,3597
81,Arauca,81591,Puerto Rondón,2029,1823,5436,3613
81,Arauca,81591,Puerto Rondón,2030,1840,5474,3634
81,Arauca,81591,Puerto Rondón,2031,1857,5492,3635
81,Arauca,81591,Puerto Rondón,2032,1874,5534,3660
81,Arauca,81591,Puerto Rondón,2033,1889,5565,3676
81,Arauca,81591,Puerto Rondón,2034,1896,5573,3677
81,Arauca,81591,Puerto Rondón,2035,1915,5610,3695
81,Arauca,81736,Saravena,2020,14784,60467,45683
81,Arauca,81736,Saravena,2021,15191,61787,46596
81,Arauca,81736,Saravena,2022,15589,63196,47607
81,Arauca,81736,Saravena,2023,15916,64236,48320
81,Arauca,81736,Saravena,2024,16202,65107,48905
81,Arauca,81736,Saravena,2025,16420,65754,49334
81,Arauca,81736,Saravena,2026,16595,66254,49659
81,Arauca,81736,Saravena,2027,16741,66621,49880
81,Arauca,81736,Saravena,2028,16884,66986,50102
81,Arauca,81736,Saravena,2029,17015,67325,50310
81,Arauca,81736,Saravena,2030,17140,67656,50516
81,Arauca,81736,Saravena,2031,17265,67968,50703
81,Arauca,81736,Saravena,2032,17365,68283,50918
81,Arauca,81736,Saravena,2033,17490,68587,51097
81,Arauca,81736,Saravena,2034,17628,68899,51271
81,Arauca,81736,Saravena,2035,17726,69138,51412
81,Arauca,81794,Tame,2020,20419,49341,28922
81,Arauca,81794,Tame,2021,21293,51221,29928
81,Arauca,81794,Tame,2022,21892,52437,30545
81,Arauca,81794,Tame,2023,22379,53406,31027
81,Arauca,81794,Tame,2024,22783,54160,31377
81,Arauca,81794,Tame,2025,23112,54772,31660
81,Arauca,81794,Tame,2026,23393,55240,31847
81,Arauca,81794,Tame,2027,23630,55664,32034
81,Arauca,81794,Tame,2028,23826,56008,32182
81,Arauca,81794,Tame,2029,24029,56348,32319
81,Arauca,81794,Tame,2030,24218,56689,32471
81,Arauca,81794,Tame,2031,24403,57017,32614
81,Arauca,81794,Tame,2032,24608,57364,32756
81,Arauca,81794,Tame,2033,24793,57682,32889
81,Arauca,81794,Tame,2034,24972,57996,33024
81,Arauca,81794,Tame,2035,25158,58291,33133
85,Casanare,85001,Yopal,2020,25622,180151,154529
85,Casanare,85001,Yopal,2021,25946,184803,158857
85,Casanare,85001,Yopal,2022,26072,187954,161882
85,Casanare,85001,Yopal,2023,26184,191133,164949
85,Casanare,85001,Yopal,2024,26243,194079,167836
85,Casanare,85001,Yopal,2025,26265,196758,170493
85,Casanare,85001,Yopal,2026,26323,199286,172963
85,Casanare,85001,Yopal,2027,26368,201726,175358
85,Casanare,85001,Yopal,2028,26404,203967,177563
85,Casanare,85001,Yopal,2029,26477,206141,179664
85,Casanare,85001,Yopal,2030,26595,208268,181673
85,Casanare,85001,Yopal,2031,26697,210394,183697
85,Casanare,85001,Yopal,2032,26805,212385,185580
85,Casanare,85001,Yopal,2033,26902,214314,187412
85,Casanare,85001,Yopal,2034,26997,216177,189180
85,Casanare,85001,Yopal,2035,27073,218038,190965
85,Casanare,85010,Aguazul,2020,10400,38565,28165
85,Casanare,85010,Aguazul,2021,10431,39153,28722
85,Casanare,85010,Aguazul,2022,10486,39847,29361
85,Casanare,85010,Aguazul,2023,10539,40528,29989
85,Casanare,85010,Aguazul,2024,10611,41166,30555
85,Casanare,85010,Aguazul,2025,10633,41758,31125
85,Casanare,85010,Aguazul,2026,10669,42314,31645
85,Casanare,85010,Aguazul,2027,10714,42836,32122
85,Casanare,85010,Aguazul,2028,10771,43339,32568
85,Casanare,85010,Aguazul,2029,10821,43837,33016
85,Casanare,85010,Aguazul,2030,10849,44307,33458
85,Casanare,85010,Aguazul,2031,10917,44754,33837
85,Casanare,85010,Aguazul,2032,10981,45213,34232
85,Casanare,85010,Aguazul,2033,11025,45642,34617
85,Casanare,85010,Aguazul,2034,11061,46077,35016
85,Casanare,85010,Aguazul,2035,11131,46470,35339
85,Casanare,85015,Chámeza,2020,1004,2474,1470
85,Casanare,85015,Chámeza,2021,969,2436,1467
85,Casanare,85015,Chámeza,2022,970,2470,1500
85,Casanare,85015,Chámeza,2023,976,2504,1528
85,Casanare,85015,Chámeza,2024,982,2531,1549
85,Casanare,85015,Chámeza,2025,985,2581,1596
85,Casanare,85015,Chámeza,2026,976,2599,1623
85,Casanare,85015,Chámeza,2027,979,2626,1647
85,Casanare,85015,Chámeza,2028,1001,2664,1663
85,Casanare,85015,Chámeza,2029,988,2673,1685
85,Casanare,85015,Chámeza,2030,1005,2711,1706
85,Casanare,85015,Chámeza,2031,995,2732,1737
85,Casanare,85015,Chámeza,2032,1010,2749,1739
85,Casanare,85015,Chámeza,2033,1017,2768,1751
85,Casanare,85015,Chámeza,2034,1023,2795,1772
85,Casanare,85015,Chámeza,2035,1016,2812,1796
85,Casanare,85125,Hato Corozal,2020,7138,12933,5795
85,Casanare,85125,Hato Corozal,2021,7169,13141,5972
85,Casanare,85125,Hato Corozal,2022,7212,13387,6175
85,Casanare,85125,Hato Corozal,2023,7252,13627,6375
85,Casanare,85125,Hato Corozal,2024,7308,13866,6558
85,Casanare,85125,Hato Corozal,2025,7369,14092,6723
85,Casanare,85125,Hato Corozal,2026,7426,14289,6863
85,Casanare,85125,Hato Corozal,2027,7480,14477,6997
85,Casanare,85125,Hato Corozal,2028,7533,14660,7127
85,Casanare,85125,Hato Corozal,2029,7615,14852,7237
85,Casanare,85125,Hato Corozal,2030,7665,15023,7358
85,Casanare,85125,Hato Corozal,2031,7727,15185,7458
85,Casanare,85125,Hato Corozal,2032,7790,15370,7580
85,Casanare,85125,Hato Corozal,2033,7849,15537,7688
85,Casanare,85125,Hato Corozal,2034,7909,15686,7777
85,Casanare,85125,Hato Corozal,2035,7948,15838,7890
85,Casanare,85136,La Salina,2020,715,1384,669
85,Casanare,85136,La Salina,2021,697,1377,680
85,Casanare,85136,La Salina,2022,698,1388,690
85,Casanare,85136,La Salina,2023,700,1410,710
85,Casanare,85136,La Salina,2024,708,1437,729
85,Casanare,85136,La Salina,2025,715,1450,735
85,Casanare,85136,La Salina,2026,717,1470,753
85,Casanare,85136,La Salina,2027,719,1486,767
85,Casanare,85136,La Salina,2028,718,1500,782
85,Casanare,85136,La Salina,2029,722,1514,792
85,Casanare,85136,La Salina,2030,729,1543,814
85,Casanare,85136,La Salina,2031,734,1546,812
85,Casanare,85136,La Salina,2032,731,1555,824
85,Casanare,85136,La Salina,2033,739,1571,832
85,Casanare,85136,La Salina,2034,743,1587,844
85,Casanare,85136,La Salina,2035,749,1597,848
85,Casanare,85139,Maní,2020,5811,17487,11676
85,Casanare,85139,Maní,2021,5730,17481,11751
85,Casanare,85139,Maní,2022,5758,17769,12011
85,Casanare,85139,Maní,2023,5770,18038,12268
85,Casanare,85139,Maní,2024,5804,18304,12500
85,Casanare,85139,Maní,2025,5816,18551,12735
85,Casanare,85139,Maní,2026,5833,18777,12944
85,Casanare,85139,Maní,2027,5851,18973,13122
85,Casanare,85139,Maní,2028,5865,19168,13303
85,Casanare,85139,Maní,2029,5890,19372,13482
85,Casanare,85139,Maní,2030,5922,19552,13630
85,Casanare,85139,Maní,2031,5951,19732,13781
85,Casanare,85139,Maní,2032,5978,19909,13931
85,Casanare,85139,Maní,2033,6005,20082,14077
85,Casanare,85139,Maní,2034,6022,20248,14226
85,Casanare,85139,Maní,2035,6027,20380,14353
85,Casanare,85162,Monterrey,2020,5344,18292,12948
85,Casanare,85162,Monterrey,2021,5346,18531,13185
85,Casanare,85162,Monterrey,2022,5385,18890,13505
85,Casanare,85162,Monterrey,2023,5402,19180,13778
85,Casanare,85162,Monterrey,2024,5411,19474,14063
85,Casanare,85162,Monterrey,2025,5428,19752,14324
85,Casanare,85162,Monterrey,2026,5464,20014,14550
85,Casanare,85162,Monterrey,2027,5460,20247,14787
85,Casanare,85162,Monterrey,2028,5496,20498,15002
85,Casanare,85162,Monterrey,2029,5516,20716,15200
85,Casanare,85162,Monterrey,2030,5548,20941,15393
85,Casanare,85162,Monterrey,2031,5560,21138,15578
85,Casanare,85162,Monterrey,2032,5600,21349,15749
85,Casanare,85162,Monterrey,2033,5629,21560,15931
85,Casanare,85162,Monterrey,2034,5645,21746,16101
85,Casanare,85162,Monterrey,2035,5681,21928,16247
85,Casanare,85225,Nunchía,2020,7166,9270,2104
85,Casanare,85225,Nunchía,2021,7200,9449,2249
85,Casanare,85225,Nunchía,2022,7239,9617,2378
85,Casanare,85225,Nunchía,2023,7292,9809,2517
85,Casanare,85225,Nunchía,2024,7376,9987,2611
85,Casanare,85225,Nunchía,2025,7476,10139,2663
85,Casanare,85225,Nunchía,2026,7542,10282,2740
85,Casanare,85225,Nunchía,2027,7640,10437,2797
85,Casanare,85225,Nunchía,2028,7700,10572,2872
85,Casanare,85225,Nunchía,2029,7778,10701,2923
85,Casanare,85225,Nunchía,2030,7854,10827,2973
85,Casanare,85225,Nunchía,2031,7944,10961,3017
85,Casanare,85225,Nunchía,2032,8010,11086,3076
85,Casanare,85225,Nunchía,2033,8085,11219,3134
85,Casanare,85225,Nunchía,2034,8162,11332,3170
85,Casanare,85225,Nunchía,2035,8241,11451,3210
85,Casanare,85230,Orocué,2020,7246,13069,5823
85,Casanare,85230,Orocué,2021,7309,13354,6045
85,Casanare,85230,Orocué,2022,7357,13590,6233
85,Casanare,85230,Orocué,2023,7398,13844,6446
85,Casanare,85230,Orocué,2024,7457,14075,6618
85,Casanare,85230,Orocué,2025,7511,14280,6769
85,Casanare,85230,Orocué,2026,7562,14484,6922
85,Casanare,85230,Orocué,2027,7613,14667,7054
85,Casanare,85230,Orocué,2028,7664,14839,7175
85,Casanare,85230,Orocué,2029,7726,15019,7293
85,Casanare,85230,Orocué,2030,7800,15188,7388
85,Casanare,85230,Orocué,2031,7863,15366,7503
85,Casanare,85230,Orocué,2032,7907,15513,7606
85,Casanare,85230,Orocué,2033,7956,15652,7696
85,Casanare,85230,Orocué,2034,8020,15815,7795
85,Casanare,85230,Orocué,2035,8075,15973,7898
85,Casanare,85250,Paz de Ariporo,2020,12329,38236,25907
85,Casanare,85250,Paz de Ariporo,2021,12410,38967,26557
85,Casanare,85250,Paz de Ariporo,2022,12479,39661,27182
85,Casanare,85250,Paz de Ariporo,2023,12548,40354,27806
85,Casanare,85250,Paz de Ariporo,2024,12604,40991,28387
85,Casanare,85250,Paz de Ariporo,2025,12650,41591,28941
85,Casanare,85250,Paz de Ariporo,2026,12711,42145,29434
85,Casanare,85250,Paz de Ariporo,2027,12765,42677,29912
85,Casanare,85250,Paz de Ariporo,2028,12829,43201,30372
85,Casanare,85250,Paz de Ariporo,2029,12890,43697,30807
85,Casanare,85250,Paz de Ariporo,2030,12962,44168,31206
85,Casanare,85250,Paz de Ariporo,2031,13043,44638,31595
85,Casanare,85250,Paz de Ariporo,2032,13106,45107,32001
85,Casanare,85250,Paz de Ariporo,2033,13198,45560,32362
85,Casanare,85250,Paz de Ariporo,2034,13247,45988,32741
85,Casanare,85250,Paz de Ariporo,2035,13324,46398,33074
85,Casanare,85263,Pore,2020,5045,12231,7186
85,Casanare,85263,Pore,2021,5000,12270,7270
85,Casanare,85263,Pore,2022,5021,12487,7466
85,Casanare,85263,Pore,2023,5041,12681,7640
85,Casanare,85263,Pore,2024,5071,12875,7804
85,Casanare,85263,Pore,2025,5104,13068,7964
85,Casanare,85263,Pore,2026,5127,13235,8108
85,Casanare,85263,Pore,2027,5148,13384,8236
85,Casanare,85263,Pore,2028,5172,13535,8363
85,Casanare,85263,Pore,2029,5193,13673,8480
85,Casanare,85263,Pore,2030,5220,13813,8593
85,Casanare,85263,Pore,2031,5253,13945,8692
85,Casanare,85263,Pore,2032,5295,14095,8800
85,Casanare,85263,Pore,2033,5306,14194,8888
85,Casanare,85263,Pore,2034,5336,14325,8989
85,Casanare,85263,Pore,2035,5336,14413,9077
85,Casanare,85279,Recetor,2020,1293,1580,287
85,Casanare,85279,Recetor,2021,1236,1542,306
85,Casanare,85279,Recetor,2022,1234,1552,318
85,Casanare,85279,Recetor,2023,1233,1569,336
85,Casanare,85279,Recetor,2024,1238,1592,354
85,Casanare,85279,Recetor,2025,1252,1601,349
85,Casanare,85279,Recetor,2026,1269,1637,368
85,Casanare,85279,Recetor,2027,1280,1631,351
85,Casanare,85279,Recetor,2028,1297,1653,356
85,Casanare,85279,Recetor,2029,1300,1673,373
85,Casanare,85279,Recetor,2030,1309,1691,382
85,Casanare,85279,Recetor,2031,1312,1693,381
85,Casanare,85279,Recetor,2032,1314,1701,387
85,Casanare,85279,Recetor,2033,1326,1726,400
85,Casanare,85279,Recetor,2034,1323,1720,397
85,Casanare,85279,Recetor,2035,1348,1757,409
85,Casanare,85300,Sabanalarga,2020,1911,3793,1882
85,Casanare,85300,Sabanalarga,2021,1926,3856,1930
85,Casanare,85300,Sabanalarga,2022,1945,3937,1992
85,Casanare,85300,Sabanalarga,2023,1949,3995,2046
85,Casanare,85300,Sabanalarga,2024,1974,4078,2104
85,Casanare,85300,Sabanalarga,2025,1997,4156,2159
85,Casanare,85300,Sabanalarga,2026,2008,4192,2184
85,Casanare,85300,Sabanalarga,2027,2019,4263,2244
85,Casanare,85300,Sabanalarga,2028,2038,4320,2282
85,Casanare,85300,Sabanalarga,2029,2062,4365,2303
85,Casanare,85300,Sabanalarga,2030,2070,4418,2348
85,Casanare,85300,Sabanalarga,2031,2082,4471,2389
85,Casanare,85300,Sabanalarga,2032,2094,4523,2429
85,Casanare,85300,Sabanalarga,2033,2108,4579,2471
85,Casanare,85300,Sabanalarga,2034,2144,4638,2494
85,Casanare,85300,Sabanalarga,2035,2142,4668,2526
85,Casanare,85315,Sácama,2020,1073,2209,1136
85,Casanare,85315,Sácama,2021,1075,2253,1178
85,Casanare,85315,Sácama,2022,1084,2286,1202
85,Casanare,85315,Sácama,2023,1086,2333,1247
85,Casanare,85315,Sácama,2024,1099,2367,1268
85,Casanare,85315,Sácama,2025,1112,2413,1301
85,Casanare,85315,Sácama,2026,1111,2445,1334
85,Casanare,85315,Sácama,2027,1115,2473,1358
85,Casanare,85315,Sácama,2028,1128,2502,1374
85,Casanare,85315,Sácama,2029,1143,2548,1405
85,Casanare,85315,Sácama,2030,1147,2570,1423
85,Casanare,85315,Sácama,2031,1143,2591,1448
85,Casanare,85315,Sácama,2032,1170,2628,1458
85,Casanare,85315,Sácama,2033,1169,2651,1482
85,Casanare,85315,Sácama,2034,1159,2671,1512
85,Casanare,85315,Sácama,2035,1183,2717,1534
85,Casanare,85325,San Luis de Palenque,2020,5497,8585,3088
85,Casanare,85325,San Luis de Palenque,2021,5420,8582,3162
85,Casanare,85325,San Luis de Palenque,2022,5456,8743,3287
85,Casanare,85325,San Luis de Palenque,2023,5472,8877,3405
85,Casanare,85325,San Luis de Palenque,2024,5524,9031,3507
85,Casanare,85325,San Luis de Palenque,2025,5556,9135,3579
85,Casanare,85325,San Luis de Palenque,2026,5612,9264,3652
85,Casanare,85325,San Luis de Palenque,2027,5646,9368,3722
85,Casanare,85325,San Luis de Palenque,2028,5691,9471,3780
85,Casanare,85325,San Luis de Palenque,2029,5722,9572,3850
85,Casanare,85325,San Luis de Palenque,2030,5774,9690,3916
85,Casanare,85325,San Luis de Palenque,2031,5812,9775,3963
85,Casanare,85325,San Luis de Palenque,2032,5834,9848,4014
85,Casanare,85325,San Luis de Palenque,2033,5885,9949,4064
85,Casanare,85325,San Luis de Palenque,2034,5923,10029,4106
85,Casanare,85325,San Luis de Palenque,2035,5944,10094,4150
85,Casanare,85400,Támara,2020,5233,6854,1621
85,Casanare,85400,Támara,2021,5112,6771,1659
85,Casanare,85400,Támara,2022,5121,6872,1751
85,Casanare,85400,Támara,2023,5149,6992,1843
85,Casanare,85400,Támara,2024,5187,7076,1889
85,Casanare,85400,Támara,2025,5257,7181,1924
85,Casanare,85400,Támara,2026,5300,7269,1969
85,Casanare,85400,Támara,2027,5333,7339,2006
85,Casanare,85400,Támara,2028,5375,7429,2054
85,Casanare,85400,Támara,2029,5421,7494,2073
85,Casanare,85400,Támara,2030,5448,7565,2117
85,Casanare,85400,Támara,2031,5491,7626,2135
85,Casanare,85400,Támara,2032,5544,7724,2180
85,Casanare,85400,Támara,2033,5581,7783,2202
85,Casanare,85400,Támara,2034,5622,7858,2236
85,Casanare,85400,Támara,2035,5640,7901,2261
85,Casanare,85410,Tauramena,2020,9266,24920,15654
85,Casanare,85410,Tauramena,2021,9356,25476,16120
85,Casanare,85410,Tauramena,2022,9408,25930,16522
85,Casanare,85410,Tauramena,2023,9451,26381,16930
85,Casanare,85410,Tauramena,2024,9512,26791,17279
85,Casanare,85410,Tauramena,2025,9562,27184,17622
85,Casanare,85410,Tauramena,2026,9595,27555,17960
85,Casanare,85410,Tauramena,2027,9661,27916,18255
85,Casanare,85410,Tauramena,2028,9691,28234,18543
85,Casanare,85410,Tauramena,2029,9754,28572,18818
85,Casanare,85410,Tauramena,2030,9815,28866,19051
85,Casanare,85410,Tauramena,2031,9879,29196,19317
85,Casanare,85410,Tauramena,2032,9931,29476,19545
85,Casanare,85410,Tauramena,2033,9978,29772,19794
85,Casanare,85410,Tauramena,2034,10037,30052,20015
85,Casanare,85410,Tauramena,2035,10071,30318,20247
85,Casanare,85430,Trinidad,2020,6520,14052,7532
85,Casanare,85430,Trinidad,2021,6581,14382,7801
85,Casanare,85430,Trinidad,2022,6623,14645,8022
85,Casanare,85430,Trinidad,2023,6660,14910,8250
85,Casanare,85430,Trinidad,2024,6714,15197,8483
85,Casanare,85430,Trinidad,2025,6776,15432,8656
85,Casanare,85430,Trinidad,2026,6823,15646,8823
85,Casanare,85430,Trinidad,2027,6846,15860,9014
85,Casanare,85430,Trinidad,2028,6915,16074,9159
85,Casanare,85430,Trinidad,2029,6954,16264,9310
85,Casanare,85430,Trinidad,2030,7017,16468,9451
85,Casanare,85430,Trinidad,2031,7078,16660,9582
85,Casanare,85430,Trinidad,2032,7135,16845,9710
85,Casanare,85430,Trinidad,2033,7181,17022,9841
85,Casanare,85430,Trinidad,2034,7230,17206,9976
85,Casanare,85430,Trinidad,2035,7287,17398,10111
85,Casanare,85440,Villanueva,2020,9511,37447,27936
85,Casanare,85440,Villanueva,2021,9599,38274,28675
85,Casanare,85440,Villanueva,2022,9652,38948,29296
85,Casanare,85440,Villanueva,2023,9701,39610,29909
85,Casanare,85440,Villanueva,2024,9734,40227,30493
85,Casanare,85440,Villanueva,2025,9753,40816,31063
85,Casanare,85440,Villanueva,2026,9792,41355,31563
85,Casanare,85440,Villanueva,2027,9837,41865,32028
85,Casanare,85440,Villanueva,2028,9861,42353,32492
85,Casanare,85440,Villanueva,2029,9896,42821,32925
85,Casanare,85440,Villanueva,2030,9957,43281,33324
85,Casanare,85440,Villanueva,2031,10008,43740,33732
85,Casanare,85440,Villanueva,2032,10050,44164,34114
85,Casanare,85440,Villanueva,2033,10097,44589,34492
85,Casanare,85440,Villanueva,2034,10148,44987,34839
85,Casanare,85440,Villanueva,2035,10197,45396,35199
86,Putumayo,86001,Mocoa,2020,18624,60157,41533
86,Putumayo,86001,Mocoa,2021,19021,61796,42775
86,Putumayo,86001,Mocoa,2022,19264,62960,43696
86,Putumayo,86001,Mocoa,2023,19344,63639,44295
86,Putumayo,86001,Mocoa,2024,19560,64807,45247
86,Putumayo,86001,Mocoa,2025,19723,65894,46171
86,Putumayo,86001,Mocoa,2026,19875,66901,47026
86,Putumayo,86001,Mocoa,2027,19880,67382,47502
86,Putumayo,86001,Mocoa,2028,20037,68376,48339
86,Putumayo,86001,Mocoa,2029,20222,69342,49120
86,Putumayo,86001,Mocoa,2030,20363,70255,49892
86,Putumayo,86001,Mocoa,2031,20382,70637,50255
86,Putumayo,86001,Mocoa,2032,20551,71571,51020
86,Putumayo,86001,Mocoa,2033,20740,72487,51747
86,Putumayo,86001,Mocoa,2034,20934,73338,52404
86,Putumayo,86001,Mocoa,2035,20984,73632,52648
86,Putumayo,86219,Colón,2020,2124,5591,3467
86,Putumayo,86219,Colón,2021,2120,5631,3511
86,Putumayo,86219,Colón,2022,2145,5719,3574
86,Putumayo,86219,Colón,2023,2161,5800,3639
86,Putumayo,86219,Colón,2024,2180,5893,3713
86,Putumayo,86219,Colón,2025,2180,5954,3774
86,Putumayo,86219,Colón,2026,2193,6034,3841
86,Putumayo,86219,Colón,2027,2204,6099,3895
86,Putumayo,86219,Colón,2028,2217,6155,3938
86,Putumayo,86219,Colón,2029,2230,6217,3987
86,Putumayo,86219,Colón,2030,2250,6293,4043
86,Putumayo,86219,Colón,2031,2246,6333,4087
86,Putumayo,86219,Colón,2032,2260,6397,4137
86,Putumayo,86219,Colón,2033,2262,6441,4179
86,Putumayo,86219,Colón,2034,2269,6507,4238
86,Putumayo,86219,Colón,2035,2285,6559,4274
86,Putumayo,86320,Orito,2020,18047,38926,20879
86,Putumayo,86320,Orito,2021,18095,39264,21169
86,Putumayo,86320,Orito,2022,18227,39823,21596
86,Putumayo,86320,Orito,2023,18428,40478,22050
86,Putumayo,86320,Orito,2024,18528,40980,22452
86,Putumayo,86320,Orito,2025,18659,41474,22815
86,Putumayo,86320,Orito,2026,18770,41940,23170
86,Putumayo,86320,Orito,2027,18896,42458,23562
86,Putumayo,86320,Orito,2028,18997,42872,23875
86,Putumayo,86320,Orito,2029,19058,43258,24200
86,Putumayo,86320,Orito,2030,19128,43645,24517
86,Putumayo,86320,Orito,2031,19209,44114,24905
86,Putumayo,86320,Orito,2032,19200,44464,25264
86,Putumayo,86320,Orito,2033,19068,44791,25723
86,Putumayo,86320,Orito,2034,18780,45129,26349
86,Putumayo,86320,Orito,2035,18239,45553,27314
86,Putumayo,86568,Puerto Asís,2020,27066,68235,41169
86,Putumayo,86568,Puerto Asís,2021,27449,69617,42168
86,Putumayo,86568,Puerto Asís,2022,27770,70830,43060
86,Putumayo,86568,Puerto Asís,2023,28020,71922,43902
86,Putumayo,86568,Puerto Asís,2024,28337,73141,44804
86,Putumayo,86568,Puerto Asís,2025,28618,74264,45646
86,Putumayo,86568,Puerto Asís,2026,28866,75303,46437
86,Putumayo,86568,Puerto Asís,2027,29082,76182,47100
86,Putumayo,86568,Puerto Asís,2028,29313,77178,47865
86,Putumayo,86568,Puerto Asís,2029,29570,78169,48599
86,Putumayo,86568,Puerto Asís,2030,29809,79105,49296
86,Putumayo,86568,Puerto Asís,2031,30013,79896,49883
86,Putumayo,86568,Puerto Asís,2032,30272,80819,50547
86,Putumayo,86568,Puerto Asís,2033,30528,81726,51198
86,Putumayo,86568,Puerto Asís,2034,30811,82603,51792
86,Putumayo,86568,Puerto Asís,2035,31089,83263,52174
86,Putumayo,86569,Puerto Caicedo,2020,9787,16314,6527
86,Putumayo,86569,Puerto Caicedo,2021,9737,16310,6573
86,Putumayo,86569,Puerto Caicedo,2022,9820,16563,6743
86,Putumayo,86569,Puerto Caicedo,2023,9917,16823,6906
86,Putumayo,86569,Puerto Caicedo,2024,10000,17043,7043
86,Putumayo,86569,Puerto Caicedo,2025,10066,17244,7178
86,Putumayo,86569,Puerto Caicedo,2026,10115,17444,7329
86,Putumayo,86569,Puerto Caicedo,2027,10179,17652,7473
86,Putumayo,86569,Puerto Caicedo,2028,10234,17826,7592
86,Putumayo,86569,Puerto Caicedo,2029,10288,17991,7703
86,Putumayo,86569,Puerto Caicedo,2030,10330,18147,7817
86,Putumayo,86569,Puerto Caicedo,2031,10403,18343,7940
86,Putumayo,86569,Puerto Caicedo,2032,10462,18509,8047
86,Putumayo,86569,Puerto Caicedo,2033,10524,18647,8123
86,Putumayo,86569,Puerto Caicedo,2034,10561,18789,8228
86,Putumayo,86569,Puerto Caicedo,2035,10637,18965,8328
86,Putumayo,86571,Puerto Guzmán,2020,31766,36541,4775
86,Putumayo,86571,Puerto Guzmán,2021,31889,36900,5011
86,Putumayo,86571,Puerto Guzmán,2022,32148,37427,5279
86,Putumayo,86571,Puerto Guzmán,2023,32512,38076,5564
86,Putumayo,86571,Puerto Guzmán,2024,32855,38586,5731
86,Putumayo,86571,Puerto Guzmán,2025,33183,39052,5869
86,Putumayo,86571,Puerto Guzmán,2026,33524,39502,5978
86,Putumayo,86571,Puerto Guzmán,2027,33920,40026,6106
86,Putumayo,86571,Puerto Guzmán,2028,34220,40409,6189
86,Putumayo,86571,Puerto Guzmán,2029,34490,40775,6285
86,Putumayo,86571,Puerto Guzmán,2030,34807,41175,6368
86,Putumayo,86571,Puerto Guzmán,2031,35186,41654,6468
86,Putumayo,86571,Puerto Guzmán,2032,35455,41995,6540
86,Putumayo,86571,Puerto Guzmán,2033,35730,42327,6597
86,Putumayo,86571,Puerto Guzmán,2034,36010,42654,6644
86,Putumayo,86571,Puerto Guzmán,2035,36405,43100,6695
86,Putumayo,86573,Puerto Leguízamo,2020,16681,30369,13688
86,Putumayo,86573,Puerto Leguízamo,2021,17010,31159,14149
86,Putumayo,86573,Puerto Leguízamo,2022,17188,31664,14476
86,Putumayo,86573,Puerto Leguízamo,2023,17416,32274,14858
86,Putumayo,86573,Puerto Leguízamo,2024,17563,32718,15155
86,Putumayo,86573,Puerto Leguízamo,2025,17705,33166,15461
86,Putumayo,86573,Puerto Leguízamo,2026,17869,33577,15708
86,Putumayo,86573,Puerto Leguízamo,2027,18056,34070,16014
86,Putumayo,86573,Puerto Leguízamo,2028,18201,34473,16272
86,Putumayo,86573,Puerto Leguízamo,2029,18360,34844,16484
86,Putumayo,86573,Puerto Leguízamo,2030,18500,35195,16695
86,Putumayo,86573,Puerto Leguízamo,2031,18711,35656,16945
86,Putumayo,86573,Puerto Leguízamo,2032,18864,35993,17129
86,Putumayo,86573,Puerto Leguízamo,2033,19045,36343,17298
86,Putumayo,86573,Puerto Leguízamo,2034,19248,36663,17415
86,Putumayo,86573,Puerto Leguízamo,2035,19532,37096,17564
86,Putumayo,86749,Sibundoy,2020,5442,15836,10394
86,Putumayo,86749,Sibundoy,2021,5544,16197,10653
86,Putumayo,86749,Sibundoy,2022,5584,16441,10857
86,Putumayo,86749,Sibundoy,2023,5646,16733,11087
86,Putumayo,86749,Sibundoy,2024,5703,16997,11294
86,Putumayo,86749,Sibundoy,2025,5741,17211,11470
86,Putumayo,86749,Sibundoy,2026,5774,17442,11668
86,Putumayo,86749,Sibundoy,2027,5827,17686,11859
86,Putumayo,86749,Sibundoy,2028,5840,17856,12016
86,Putumayo,86749,Sibundoy,2029,5860,18055,12195
86,Putumayo,86749,Sibundoy,2030,5919,18267,12348
86,Putumayo,86749,Sibundoy,2031,5955,18487,12532
86,Putumayo,86749,Sibundoy,2032,5991,18657,12666
86,Putumayo,86749,Sibundoy,2033,6023,18822,12799
86,Putumayo,86749,Sibundoy,2034,6053,19004,12951
86,Putumayo,86749,Sibundoy,2035,6104,19214,13110
86,Putumayo,86755,San Francisco,2020,2415,5928,3513
86,Putumayo,86755,San Francisco,2021,2429,6028,3599
86,Putumayo,86755,San Francisco,2022,2463,6133,3670
86,Putumayo,86755,San Francisco,2023,2495,6244,3749
86,Putumayo,86755,San Francisco,2024,2511,6332,3821
86,Putumayo,86755,San Francisco,2025,2526,6419,3893
86,Putumayo,86755,San Francisco,2026,2542,6504,3962
86,Putumayo,86755,San Francisco,2027,2563,6598,4035
86,Putumayo,86755,San Francisco,2028,2564,6674,4110
86,Putumayo,86755,San Francisco,2029,2599,6763,4164
86,Putumayo,86755,San Francisco,2030,2596,6816,4220
86,Putumayo,86755,San Francisco,2031,2627,6912,4285
86,Putumayo,86755,San Francisco,2032,2620,6969,4349
86,Putumayo,86755,San Francisco,2033,2628,7034,4406
86,Putumayo,86755,San Francisco,2034,2627,7102,4475
86,Putumayo,86755,San Francisco,2035,2620,7180,4560
