ano,actividad,sector,tipo_de_precios,cod_dpto,dpto_nombre,valor_agregado
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,123.19
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,86,Putumayo,6.09
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,63,Quindío,98.11
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,66,Risaralda,253.4
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",9.31
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,68,Santander,694.58
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,70,Sucre,74.43
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,73,Tolima,256.34
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,1224.02
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,97,Vaupés,0.08
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,99,Vichada,2.21
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,91,Amazonas,4.94
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,05,Antioquia,2481.2
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,81,Arauca,29.98
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,08,Atlántico,663.27
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,7164.86
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,13,Bolívar,279.47
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,15,Boyacá,199.43
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,17,Caldas,199.18
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,18,Caquetá,40.16
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,85,Casanare,74.32
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,19,Cauca,103.98
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,20,Cesar,110.1
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,27,Chocó,29.64
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,23,Córdoba,130.77
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,260.3
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,94,Guainía,1.95
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,95,Guaviare,6.65
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,41,Huila,164.16
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,44,La Guajira,54.23
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,47,Magdalena,117.3
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,50,Meta,156.3
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,52,Nariño,158.46
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,181.78
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,86,Putumayo,27.77
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,63,Quindío,98.88
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,66,Risaralda,217.75
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",14.95
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,68,Santander,530.14
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,70,Sucre,64.13
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,73,Tolima,221.7
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,1459.73
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,97,Vaupés,0.87
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,99,Vichada,6.33
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,91,Amazonas,12.97
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,05,Antioquia,7236.95
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,81,Arauca,103.21
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,08,Atlántico,1918.99
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,19553.12
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,13,Bolívar,1408.21
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,15,Boyacá,838.75
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,17,Caldas,634.09
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,18,Caquetá,168.72
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,85,Casanare,230.62
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,19,Cauca,483.86
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,20,Cesar,533.05
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,27,Chocó,49.82
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,23,Córdoba,349.49
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,1405.26
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,94,Guainía,8.52
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,95,Guaviare,24.64
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,41,Huila,511.59
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,44,La Guajira,255.79
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,47,Magdalena,505.38
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,50,Meta,570.85
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,52,Nariño,744.01
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,795.3
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,86,Putumayo,103.62
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,63,Quindío,498.41
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,66,Risaralda,613.39
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",34.62
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,68,Santander,2654.73
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,70,Sucre,278.05
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,73,Tolima,721.18
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,7389.51
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,97,Vaupés,8.62
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,99,Vichada,17.52
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,91,Amazonas,2.35
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,05,Antioquia,6037.12
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,81,Arauca,13.33
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,08,Atlántico,1749.54
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,12203.57
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,13,Bolívar,1372.94
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,15,Boyacá,538.9
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,17,Caldas,962.79
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,18,Caquetá,118.4
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,85,Casanare,84.72
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,19,Cauca,719.18
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,20,Cesar,324.27
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,27,Chocó,1.18
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,23,Córdoba,771.8
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,25,Cundinamarca,1681.89
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,94,Guainía,1.0
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,95,Guaviare,2.35
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,41,Huila,358.94
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,44,La Guajira,11.77
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,47,Magdalena,264.1
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,50,Meta,463.42
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,52,Nariño,291.2
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,54,Norte de Santander,288.87
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,86,Putumayo,22.32
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,63,Quindío,181.61
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,66,Risaralda,774.07
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",21.85
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,68,Santander,1453.13
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,70,Sucre,102.72
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,73,Tolima,579.39
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,4859.9
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,97,Vaupés,5.88
2005,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios constantes de 2015,99,Vichada,1.18
2005,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales,Terciario,PIB a precios constantes de 2015,91,Amazonas,130.28
